10;0.011978071182966232;0.03136548027396202;0.027301335707306862
10;17.964717864990234;22.838483810424805;0.48935872316360474
10;17.964717864990234;22.838483810424805;0.48935872316360474
40;19.484031677246094;26.02912712097168;0.249690979719162
40;19.484031677246094;26.02912712097168;0.249690979719162
70;19.705297470092773;26.698726654052734;0.19830664992332458
70;19.705297470092773;26.698726654052734;0.19830664992332458
100;19.78868865966797;27.020132064819336;0.16378898918628693
100;19.78868865966797;27.020132064819336;0.16378898918628693
130;19.84039878845215;27.19512939453125;0.14463964104652405
130;19.84039878845215;27.19512939453125;0.14463964104652405
160;19.866079330444336;27.315887451171875;0.12832528352737427
160;19.866079330444336;27.315887451171875;0.12832528352737427
190;19.890153884887695;27.42441749572754;0.11814551800489426
190;19.890153884887695;27.42441749572754;0.11814551800489426
220;19.903348922729492;27.515941619873047;0.10844285041093826
220;19.9033260345459;27.515941619873047;0.10847021639347076
250;19.9150333404541;27.576446533203125;0.10430853068828583
250;19.9150333404541;27.576446533203125;0.10430853068828583
280;19.92549705505371;27.635175704956055;0.09754905104637146
280;19.92549705505371;27.635175704956055;0.09754905104637146
310;19.93533706665039;27.677724838256836;0.09428137540817261
310;19.93533706665039;27.677724838256836;0.09428137540817261
340;19.938074111938477;27.702199935913086;0.08538376539945602
340;19.938074111938477;27.702199935913086;0.08538376539945602
370;19.94293975830078;27.730409622192383;0.08228569477796555
370;19.942955017089844;27.730409622192383;0.08223358541727066
400;19.948217391967773;27.755268096923828;0.08082001656293869
400;19.948217391967773;27.755268096923828;0.08082001656293869
430;19.950395584106445;27.778406143188477;0.0804644227027893
430;19.950395584106445;27.778406143188477;0.0804644227027893
460;19.956274032592773;27.817218780517578;0.07636906951665878
460;19.956274032592773;27.817218780517578;0.07636906951665878
490;19.95789337158203;27.83745002746582;0.0746605172753334
490;19.957889556884766;27.83745002746582;0.07466374337673187
10;44.57223129272461;80.47518157958984;4.526394844055176
10;44.77568054199219;80.70466613769531;4.369758605957031
40;92.08624267578125;203.6919403076172;10.122052192687988
40;80.0925064086914;203.6715087890625;8.51828384399414
70;63.69791793823242;310.1900329589844;4.355130672454834
70;108.01630401611328;309.50567626953125;11.669401168823242
100;74.03733825683594;409.99993896484375;4.050399303436279
